編號,發布日期,職缺名稱,工作內容摘要,公司名稱,產業描述,最低薪資,最高薪資,學歷要求代碼清單,具體的軟硬體技能要求,目前應徵人數,工作連結
376,20260309,AI應用-後端工程師,"1.使用 Python 開發金融後端服務（量化交易／數據工具／AI金融應用）
2.設計與優化資料庫、提升交易效能與穩定性
3.金融 API 對接（台灣/香港券商或金融機構規格）
4.將策略分析與量化模型落地為自動化服務
5.撰寫與整合文件，建立內",廷豐金融科技股份有限公司,其他專業／科學及技術業,40000,55000,大學以上,"[{'code': '12001003009', 'description': 'C#'}, {'code': '12001003005', 'description': 'ASP'}, {'code': '12001002018', 'description': 'Git'}, {'code': '12001003006', 'description': 'ASP.NET'}]",11,https://www.104.com.tw/job/8uw80
379,20260302,AI DX 工程師（初級）,"Google Colab、n8n 等低程式工具，建構簡易內部系統
・使用 Python 等語言撰寫小型腳本
・既有自動化流程的改善與維護

本職位的特色：
・技術判斷由資深工程師負責，可先專注於實作並順利上手；設計工作將依成長狀況逐步交付
・能在實務中",日商卓一智能科技股份有限公司台灣分公司,廣告行銷公關業,40000,55000,大學,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001006017', 'description': 'JavaScript'}]",12,https://www.104.com.tw/job/8ye4b
381,20260309,系統工程師（IT人員）,"1.公司系統、網路、機房IT設備管理維運
  2.自動化腳本維運撰寫及問題追蹤(PowerShell、Python、VBscript)
  3.公司資訊安全機制檢核及維護
  4.使用者電腦問題排除
  5.ISO文件週期維護作業
  6.主",聯合財信資產管理股份有限公司,其他金融及輔助業,40000,50000,專科以上,"[{'code': '12001001007', 'description': 'Linux'}, {'code': '12001001046', 'description': 'Windows 10'}, {'code': '12001001039', 'description': 'Windows XP'}, {'code': '12001001020', 'description': 'Shell'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001006013', 'description': 'HTML'}, {'code': '12001004031', 'description': 'MS SQL'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001006023', 'description': 'VBScript'}, {'code': '12001001047', 'description': 'Windows Server 2019'}]",1,https://www.104.com.tw/job/8c5eb
384,20260309,115年研發替代役_資料分析/數據研發工程師,"析/應用、大數據應用之專案開發與系統維運。資料工程包括ETL、SQL程式與BI Report，另外ML/DL建模則包括Python 與機器學習框架及套件等。善用 AI coding tools 加速開發並提升品質的經驗。

【必備技能】
資料工程：",台灣大哥大股份有限公司,電信相關業,1200000,9999999,學歷不均,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001004018', 'description': 'ETL'}, {'code': '12001006043', 'description': 'Django'}, {'code': '12001011012', 'description': 'Power BI\u200b'}]",14,https://www.104.com.tw/job/8w87v
387,20260101,技術工程師 Software Engineer｜ESG新項目,"運行。
進行 Bug 修復與效能優化。
3. 團隊協作：
與管理層、專案經理合作，將需求轉化為技術方案。
4. 支援平台新功能測試與上線流程。

☛任職條件

熟悉 Web 前端或後端開發（React / Node.js / Python /",銀色大門事業股份有限公司,其它軟體及網路相關業,50000,55000,專科以上,"[{'code': '12001006034', 'description': 'Node.js'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001005023', 'description': 'AWS'}, {'code': '12001006036', 'description': 'ReactJS'}, {'code': '12001006038', 'description': 'VueJS'}, {'code': '12001006037', 'description': 'AngularJS'}, {'code': '12001006017', 'description': 'JavaScript'}, {'code': '12001006030', 'description': 'jQuery'}, {'code': '12001003004', 'description': 'AJAX'}, {'code': '12001006044', 'description': 'Angular'}, {'code': '12001006032', 'description': 'CSS'}, {'code': '12001006013', 'description': 'HTML'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001006033', 'description': 'Sass'}, {'code': '12001003093', 'description': 'Cloud'}, {'code': '12001002018', 'description': 'Git'}, {'code': '12001004039', 'description': 'PostgreSQL'}, {'code': '12001002016', 'description': 'Github'}]",6,https://www.104.com.tw/job/8trkh
389,20260221,AI 影像／自動化助理,"【工作內容】

我們正在招募對 AI 影像生成、剪接與工具整合 有高度興趣的夥伴，參與影視、廣告與 AI 創作相關專案。

本職缺將依個人專長分工，負責以下其中一個方向（可擇一）：

① AI 技術 / 自動化方向
使用 Python 串接主流",索爾視覺效果股份有限公司,數位內容產業,33000,45000,高中以上,[],5,https://www.104.com.tw/job/8y2po
394,20260311,【台北總部】金融暨服務事業處_後端工程師(JAVA),"web service
2、雲端相關技術或大數據分析，AI 等相關能力
3、DevOps 相關技能 (CI, 容器化)
4、其他程式語言, 如 C#, python, ruby, Kotlin 等
5、Design Pattern
6、企業人資系",旭聯科技股份有限公司,網際網路相關業,32000,42000,大學以上,"[{'code': '12001003025', 'description': 'Java'}]",4,https://www.104.com.tw/job/84w5u
395,20260309,Python工程師【信義-金融數位】,"【職務需求】
1.工作經歷：Python相關工作經驗3年以上：
2.熟悉 PySpark，能處理大規模資料運算。

【工作內容】
1.使用 Python 與 PySpark 進行資料處理、ETL、資料清洗及資料轉換。
2.設計與開發 數據特徵（",鈦創軟體資訊有限公司,電腦軟體服務業,40000,55000,專科以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001004018', 'description': 'ETL'}]",0,https://www.104.com.tw/job/8z3y0
401,20260309,Graduate Sales Engineer,"understanding of electronics, computers, and high-level programming languages (C, Python, LabVIEW, etc)
4. Available for",美商_國家儀器股份有限公司,電腦及其週邊設備製造業,40000,55000,大學以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001003073', 'description': 'LabVIEW'}]",17,https://www.104.com.tw/job/8xbqo
402,20260311,總經理室特助,"強(請說明)
3.喜歡閱讀(英文尤佳)
4.對心理、歷史、哲學、統計任一有經驗或興趣學習者
5.對寫程式有經驗(python尤佳)
6.喜歡探究新事物
7.對數據分析、機器學習、人工智能、系統規劃有興趣
8.溝通、表達、協調力強(請說明)
9.能面",網路中文資訊股份有限公司,網際網路相關業,29500,46000,學歷不均,"[{'code': '12001003045', 'description': 'Python'}]",1,https://www.104.com.tw/job/7zcu0
403,20260309,Clinical Data Scientist I,"of experience in data sciences or research or drug industry using R.
•	Experiences in R-shiny, SAS, Python, clinical trials",美商賽美斯醫學科技有限公司,其他醫療保健服務業,40000,55000,碩士以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12003005009', 'description': 'SAS'}]",15,https://www.104.com.tw/job/85wuq
404,20260304,軟體工程師,"1.負責產品控制及數據分析之軟體設計以及程式(Python、MATLAB)撰寫。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改，驗證軟體運作可靠度。
4.規劃、執行與維護量產的產品。
5.協助研發軟體新技術與新",知洋科技股份有限公司,電力機械器材製造修配業,40000,60000,大學以上,"[{'code': '12001003008', 'description': 'C'}, {'code': '12001003009', 'description': 'C#'}, {'code': '12001003034', 'description': 'Matlab'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001003061', 'description': 'Visual C#'}, {'code': '12001003062', 'description': 'Visual C++'}, {'code': '12001003073', 'description': 'LabVIEW'}]",7,https://www.104.com.tw/job/6xn40
405,20260306,AI平台前端工程師 （含自動化腳本開發）,"工作內容：
與後端工程師協作，開發並維護網頁應用
與設計師協作，將設計稿轉化為前端頁面
與PM/設計師/後端工程師一同協作，進行各產品調教、介面技術及網站性能優化
持續維護、優化已上線的專案及產品
使用 Node.js / Python 開發與維",富一代資訊有限公司,電腦軟體服務業,40000,55000,學歷不均,[],3,https://www.104.com.tw/job/8z1zx
407,20260310,AI-Powered Full Stack Engineer (Agentic & Web)  AI 全端工程師,"會直接影響到團隊的方向和產品的成長。

如果你想加入一場冒險，而不是只是一份工作，我們想跟你聊聊。

1. end to end 功能交付：既有產品前端採用 Vue 2（有點舊，我們想找好手討論是否升級或改寫），後端為 Go/Python 的微服務",摩速科技有限公司,網際網路相關業,40000,55000,專科以上,"[{'code': '12001006038', 'description': 'VueJS'}, {'code': '12001006036', 'description': 'ReactJS'}, {'code': '12001008030', 'description': 'ChatGPT'}, {'code': '12001003080', 'description': 'Go'}, {'code': '12001003045', 'description': 'Python'}, {'code': '12001002016', 'description': 'Github'}, {'code': '12001003097', 'description': 'LLM'}, {'code': '12001007071', 'description': 'TCP/IP'}, {'code': '12001006045', 'description': 'JIRA'}, {'code': '12001002018', 'description': 'Git'}]",12,https://www.104.com.tw/job/8s8g2
408,20260309,⽀付⾵控策略經理PaymentRiskStrategyManager,"，並能根據數據結果持續優化。
D. 具PSP、⽀付公司、Fintech或加密貨幣交易所等相關產業經驗者佳。

【加分條件】
1. 具備SQL及∕或Python能⼒。
2. 具備ruleengine、監控∕告警機制或⽀付平台相關實務經驗者佳。",HUA AO_香港商創金科技有限公司,其它軟體及網路相關業,40000,55000,大學以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001004032', 'description': 'MySQL'}, {'code': '12001004038', 'description': 'PL/SQL'}]",2,https://www.104.com.tw/job/8z3gs
412,20260306,DevOps 暨資安工程師 DevOps & Cybersecurity Engineer,"掃描
- 具備 Python 能力，能撰寫自動化安全工具或維運腳本
- 有 SOC 2、ISO 27001 等合規性稽核經驗
- 有多雲環境（AWS、GCP、Azure）管理經驗

*請說明應徵原因並提供履歷PDF",未來巢科技股份有限公司,電腦軟體服務業,600000,1200000,大學以上,[],6,https://www.104.com.tw/job/8ykm9
413,20260310,115年研發替代役_系統研發工程師,"備技能】
1.熟悉 Log 監控、事件管理及威脅調查技術
2.了解網路安全架構、惡意行為分析與資安威脅評估流程。
3.熟悉 Linux / Windows 系統操作與網路基本架構。
4.具備 Python、Bash 或其他腳本語言基礎能力，以提升資",台灣大哥大股份有限公司,電信相關業,1200000,9999999,學歷不均,"[{'code': '12001001007', 'description': 'Linux'}, {'code': '12001007071', 'description': 'TCP/IP'}]",6,https://www.104.com.tw/job/8w8f6
422,20260304,LLM 應用工程師 / LLM Application Engineer,Python 或其他語言皆可）。,禾多移動多媒體股份有限公司,數位內容產業,40000,55000,大學以上,"[{'code': '12001003097', 'description': 'LLM'}, {'code': '12001003045', 'description': 'Python'}]",17,https://www.104.com.tw/job/8t9ak
424,20260305,AI演算法工程師,"C++, 有物件導向的程式實作經驗
4. 熟悉OpenCV
5. 熟悉Python
6. 熟悉TensorFlow

具備以下條件將更為加分：
1. 有git使用經驗
2. 有JNI, NDK開發經驗
3. 有Objective C/C++開發經驗",宇萌數位科技股份有限公司,其它軟體及網路相關業,40000,55000,碩士以上,"[{'code': '12001003008', 'description': 'C'}, {'code': '12001003010', 'description': 'C++'}, {'code': '12001003045', 'description': 'Python'}]",10,https://www.104.com.tw/job/7dmt5
425,20260309,數據智能_助理管理師(公司治理),"及 PostgreSQL 進行資料檢核與品質提升。
    c. 團隊合作進行流程優化(自動化)。
3. 運用 AI、Python 或 Java 程式，製作資料庫產品及製程優化。",台灣經濟新報文化事業股份有限公司,工商顧問服務業,32000,36000,大學以上,"[{'code': '12001010003', 'description': '中文打字50~75'}, {'code': '12001010009', 'description': '英文打字20~50'}]",2,https://www.104.com.tw/job/8h4ux
427,20260309,【2026年研發替代役】資安平台研發工程師 (Backend),"RDMS)，例如：PostgreSQL或是Mysql資料庫

加分項：
1. 熟悉Linux系統之基本操作
2. 熟悉其他Scripting/Programming 語言，例如： Bash Shell script, Python, Perl...等
3",中華資安國際股份有限公司,電腦軟體服務業,40000,55000,學歷不均,"[{'code': '12001003041', 'description': 'PHP'}, {'code': '12001003045', 'description': 'Python'}]",4,https://www.104.com.tw/job/8w776
430,20260225,雲端(資深)工程師,"5. 與前端工程師協作，一同開發雲端服務平台。

【基本需求】
1. 具 Python Django 或 Fast API 開發經驗。
2. 熟悉 RESTful API 設計原則與網站常見認證機制（JWT、OAuth2）。
3. 熟悉 Git 版",星星電力股份有限公司,電力供應業,40000,55000,大學,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001008016', 'description': 'Word'}, {'code': '12001008012', 'description': 'PowerPoint'}, {'code': '12001008003', 'description': 'Excel'}]",5,https://www.104.com.tw/job/8qu2y
434,20260309,土木工程師,"整理鋪面檢測數據（如鋪面影像、表面破壞等資料）
2.協助設定與調校分析軟體參數
3.撰寫Python程式以協助資料處理與轉換
4.分析數據趨勢，研判鋪面潛在問題與劣化原因
5.撰寫報告與製作簡報資料

若你對鋪面品質與數據應用有熱情，歡迎加入我們，",儀衡工程技術顧問股份有限公司,檢測技術服務,40000,55000,碩士以上,"[{'code': '12001008003', 'description': 'Excel'}, {'code': '12001008012', 'description': 'PowerPoint'}, {'code': '12001008016', 'description': 'Word'}, {'code': '12001003045', 'description': 'Python'}]",1,https://www.104.com.tw/job/8rtvi
436,20260310,資料工程人員(資訊策略發展部)_I00017395,"【工作內容】
1.      負責Hadoop、Spark相關數據湖open source維運以及優化
2.      數據分析、應用之相關程式(Python)開發
3.      ETL數據清洗與數據模型程式維運與開發
4.      資料庫規",國泰綜合證券股份有限公司,證券及期貨業,40000,55000,學歷不均,[],6,https://www.104.com.tw/job/8cmdl
437,20260310,AI演算法工程師（PINN/物理模擬）,"----------------

擅長工具
 ★必備
1.  Word, PowerPoint 或對等之文書工具
2.  於Linux環境進行Python開發 (必備)
◆有經驗者佳
1.  NumPy, Matplotlib 或對等之",恆續科技股份有限公司,檢測技術服務,30000,9999999,專科以上,"[{'code': '12001003045', 'description': 'Python'}, {'code': '12001001007', 'description': 'Linux'}, {'code': '12001008012', 'description': 'PowerPoint'}, {'code': '12001008016', 'description': 'Word'}]",1,https://www.104.com.tw/job/8y662
